0,1,2,3,4,5,6,7,8
1.0,2.0,5.0,2.0,5.0,2.0,1.0,0.9788931898876695,1.0
1.0,2.0,4.0,4.0,4.0,3.0,1.0,0.9749452652479597,1.0
1.0,1.0,5.0,3.0,5.0,2.0,3.0,0.9774179624828501,3.0
1.0,1.0,5.0,3.0,5.0,2.0,5.0,0.9846301995587862,5.0
1.0,1.0,5.0,4.0,5.0,4.0,5.0,0.9697640699358856,5.0
1.0,1.0,5.0,3.0,5.0,3.0,3.0,0.9816864336657629,3.0
1.0,2.0,4.0,2.0,5.0,2.0,5.0,0.9836815287064634,5.0
1.0,1.0,5.0,3.0,4.0,3.0,1.0,0.985479091749238,1.0
1.0,1.0,5.0,3.0,5.0,3.0,5.0,0.9787796755768637,5.0
2.0,3.0,3.0,1.0,4.0,1.0,3.0,0.9761216604688064,3.0
2.0,3.0,4.0,1.0,5.0,1.0,3.0,0.9734878099153959,3.0
1.0,1.0,5.0,4.0,5.0,3.0,5.0,0.9831147571971735,5.0
1.0,2.0,4.0,2.0,5.0,1.0,1.0,0.9793587448740355,1.0
4.0,4.0,2.0,1.0,4.0,1.0,1.0,0.9700460782959452,1.0
3.0,4.0,2.0,2.0,2.0,1.0,3.0,0.977866278471069,3.0
4.0,5.0,1.0,1.0,2.0,1.0,4.0,0.9797544186616398,4.0
2.0,3.0,3.0,2.0,4.0,1.0,2.0,0.9797413967240982,2.0
1.0,1.0,5.0,2.0,5.0,2.0,3.0,0.9888980332700306,3.0
1.0,1.0,5.0,4.0,4.0,3.0,3.0,0.9820358302063348,3.0
1.0,1.0,5.0,4.0,4.0,3.0,5.0,0.9781627920787155,5.0
1.0,1.0,5.0,4.0,4.0,3.0,1.0,0.9835055372728092,1.0
1.0,1.0,5.0,3.0,5.0,2.0,6.0,0.9811344373141777,6.0
1.0,1.0,5.0,4.0,4.0,3.0,3.0,0.9793357940756832,3.0
1.0,1.0,5.0,2.0,5.0,1.0,2.0,0.9758479766745227,2.0
1.0,2.0,4.0,1.0,5.0,1.0,2.0,0.9827019072892856,2.0
1.0,1.0,5.0,3.0,4.0,3.0,4.0,0.9836159493672226,4.0
1.0,1.0,5.0,2.0,5.0,2.0,3.0,0.977503511512609,3.0
1.0,1.0,5.0,4.0,4.0,3.0,1.0,0.9732009096188959,1.0
2.0,2.0,4.0,2.0,5.0,1.0,3.0,0.9869677715139987,3.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9881558674870317,1.0
2.0,2.0,4.0,2.0,4.0,2.0,1.0,0.9786958596793892,1.0
3.0,3.0,3.0,1.0,4.0,1.0,3.0,0.9724023515364489,3.0
1.0,2.0,4.0,4.0,3.0,3.0,3.0,0.9785710791017397,3.0
1.0,1.0,5.0,4.0,5.0,4.0,5.0,0.9790746131805396,5.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,0.980432283674275,1.0
1.0,1.0,5.0,3.0,5.0,3.0,1.0,0.9825238954572164,1.0
4.0,4.0,2.0,1.0,3.0,1.0,4.0,0.968539685591032,4.0
2.0,3.0,3.0,2.0,3.0,2.0,3.0,0.9748877733380643,3.0
1.0,2.0,4.0,2.0,5.0,2.0,3.0,0.9838238502473351,3.0
1.0,1.0,5.0,2.0,5.0,1.0,1.0,0.9837855340414737,1.0
3.0,4.0,3.0,2.0,3.0,1.0,3.0,0.9802611621373656,3.0
2.0,3.0,4.0,3.0,3.0,2.0,1.0,0.9781482522881985,1.0
1.0,1.0,5.0,3.0,4.0,2.0,2.0,0.9836131949367732,2.0
2.0,3.0,4.0,2.0,4.0,2.0,3.0,0.9740846750820283,3.0
4.0,4.0,2.0,1.0,4.0,1.0,3.0,0.9580388133799267,3.0
1.0,1.0,5.0,5.0,4.0,5.0,5.0,0.9088136795129845,5.0
1.0,2.0,4.0,3.0,5.0,2.0,3.0,0.9783530471006102,3.0
3.0,4.0,2.0,1.0,4.0,1.0,1.0,0.9765430315214374,1.0
1.0,1.0,5.0,4.0,5.0,3.0,5.0,0.9818642309635458,5.0
1.0,2.0,4.0,2.0,5.0,1.0,1.0,0.9780332188574786,1.0
1.0,1.0,5.0,2.0,5.0,2.0,2.0,0.9894901432406341,2.0
2.0,3.0,3.0,1.0,5.0,1.0,1.0,0.9796655414048284,1.0
1.0,1.0,5.0,5.0,5.0,4.0,4.0,0.9679685009043054,4.0
1.0,2.0,4.0,4.0,3.0,3.0,3.0,0.9784772918835871,3.0
1.0,2.0,4.0,3.0,4.0,2.0,1.0,0.9842737898737818,1.0
3.0,4.0,3.0,1.0,4.0,1.0,5.0,0.9726886765891558,5.0
1.0,1.0,5.0,3.0,5.0,2.0,2.0,0.981469481561801,2.0
3.0,4.0,2.0,1.0,3.0,1.0,3.0,0.9726453449558904,3.0
2.0,2.0,4.0,2.0,4.0,2.0,3.0,0.9886766954351904,3.0
3.0,3.0,3.0,3.0,2.0,2.0,2.0,0.9818736896058945,2.0
1.0,1.0,5.0,2.0,5.0,1.0,3.0,0.9838511641791339,3.0
1.0,1.0,5.0,2.0,5.0,2.0,3.0,0.9776398156029907,3.0
1.0,2.0,4.0,3.0,4.0,3.0,2.0,0.9809777355758179,2.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9881514870135358,1.0
1.0,1.0,5.0,3.0,5.0,2.0,4.0,0.9841357825749637,4.0
1.0,2.0,4.0,1.0,5.0,1.0,5.0,0.98191905552065,5.0
1.0,1.0,5.0,4.0,5.0,3.0,6.0,0.9766437317000745,6.0
3.0,3.0,3.0,2.0,4.0,2.0,1.0,0.9798082852383055,1.0
2.0,3.0,4.0,2.0,4.0,2.0,1.0,0.9712445837565418,1.0
1.0,2.0,4.0,2.0,5.0,1.0,3.0,0.9822467659450151,3.0
1.0,1.0,5.0,3.0,5.0,3.0,1.0,0.9825480255765249,1.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9861852877899072,1.0
1.0,2.0,4.0,2.0,5.0,2.0,1.0,0.9854848240776846,1.0
1.0,1.0,5.0,4.0,4.0,3.0,5.0,0.9782078144200111,5.0
2.0,2.0,4.0,2.0,5.0,2.0,4.0,0.9823673166460035,4.0
1.0,2.0,4.0,2.0,5.0,1.0,1.0,0.9827559952296641,1.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9843906195656159,1.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,0.9781752191203535,1.0
1.0,1.0,5.0,4.0,5.0,3.0,2.0,0.972646426960534,2.0
2.0,2.0,4.0,4.0,2.0,3.0,3.0,0.9748289690974504,3.0
2.0,2.0,4.0,2.0,4.0,2.0,3.0,0.9798413142370931,3.0
2.0,2.0,4.0,1.0,5.0,1.0,3.0,0.9771679743352792,3.0
1.0,2.0,4.0,3.0,4.0,3.0,1.0,0.9804002982808301,1.0
2.0,2.0,4.0,1.0,5.0,1.0,1.0,0.9876338057921249,1.0
1.0,2.0,4.0,3.0,4.0,2.0,3.0,0.9816165036154821,3.0
1.0,1.0,5.0,2.0,5.0,1.0,3.0,0.9837990280884693,3.0
1.0,2.0,4.0,3.0,5.0,2.0,1.0,0.9804311627046249,1.0
2.0,2.0,4.0,2.0,4.0,2.0,1.0,0.9815776282691585,1.0
2.0,3.0,4.0,2.0,4.0,1.0,3.0,0.9770481248680272,3.0
1.0,1.0,5.0,4.0,5.0,4.0,5.0,0.9724058388133179,5.0
2.0,3.0,4.0,3.0,4.0,2.0,4.0,0.9796035428231006,4.0
1.0,2.0,4.0,2.0,5.0,2.0,1.0,0.9782059658592303,1.0
1.0,2.0,4.0,3.0,3.0,3.0,3.0,0.97667006799084,3.0
3.0,3.0,3.0,1.0,4.0,1.0,1.0,0.9722266296882263,1.0
1.0,2.0,4.0,3.0,5.0,2.0,3.0,0.9781680094098418,3.0
1.0,1.0,5.0,3.0,5.0,2.0,5.0,0.9806849867387426,5.0
2.0,2.0,4.0,2.0,4.0,2.0,1.0,0.9792146280393902,1.0
1.0,1.0,5.0,2.0,5.0,2.0,3.0,0.9883970847656295,3.0
2.0,3.0,4.0,1.0,4.0,1.0,1.0,0.9710434145747833,1.0
1.0,1.0,5.0,4.0,4.0,3.0,1.0,0.979869094200972,1.0
2.0,3.0,3.0,1.0,5.0,1.0,3.0,0.9749352188997998,3.0
2.0,2.0,4.0,2.0,5.0,2.0,3.0,0.9897553661487477,3.0
1.0,1.0,5.0,3.0,5.0,3.0,1.0,0.9856447005078196,1.0
1.0,1.0,5.0,3.0,5.0,2.0,3.0,0.9849294778846102,3.0
1.0,1.0,5.0,3.0,5.0,3.0,3.0,0.9742378528000822,3.0
1.0,1.0,5.0,3.0,4.0,3.0,3.0,0.9830095668238406,3.0
1.0,2.0,4.0,2.0,5.0,2.0,4.0,0.9823512900855403,4.0
1.0,1.0,5.0,2.0,5.0,1.0,2.0,0.9835077452220633,2.0
2.0,2.0,4.0,2.0,4.0,2.0,3.0,0.9830450856091865,3.0
4.0,5.0,1.0,1.0,1.0,1.0,1.0,0.9675699946637348,1.0
2.0,3.0,3.0,1.0,4.0,1.0,4.0,0.9832293444044403,4.0
2.0,2.0,4.0,2.0,5.0,1.0,1.0,0.9796507357465506,1.0
1.0,1.0,5.0,4.0,5.0,3.0,5.0,0.9768449156734623,5.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9868955653544902,1.0
1.0,1.0,5.0,4.0,5.0,3.0,1.0,0.9845280427393127,1.0
1.0,2.0,4.0,3.0,4.0,2.0,3.0,0.9810885814170636,3.0
1.0,1.0,5.0,4.0,5.0,3.0,3.0,0.9827953129376246,3.0
2.0,2.0,4.0,2.0,5.0,1.0,1.0,0.9847596381433842,1.0
1.0,2.0,5.0,4.0,4.0,3.0,4.0,0.9731604274779094,4.0
2.0,2.0,4.0,2.0,5.0,1.0,2.0,0.9754128039822946,2.0
1.0,1.0,5.0,4.0,4.0,3.0,3.0,0.9827971311516966,3.0
3.0,4.0,2.0,1.0,3.0,1.0,1.0,0.9757748781097687,1.0
2.0,2.0,4.0,3.0,4.0,2.0,1.0,0.9805939975507827,1.0
1.0,1.0,5.0,3.0,5.0,2.0,4.0,0.9848564873576797,4.0
1.0,2.0,5.0,2.0,5.0,2.0,1.0,0.9782716530289345,1.0
2.0,3.0,3.0,2.0,5.0,1.0,6.0,0.9797386075699009,6.0
1.0,1.0,5.0,1.0,5.0,1.0,3.0,0.9826356957973649,3.0
1.0,2.0,4.0,3.0,4.0,2.0,1.0,0.9842410413119848,1.0
1.0,2.0,4.0,3.0,4.0,2.0,3.0,0.9821190359149041,3.0
2.0,2.0,4.0,3.0,4.0,2.0,4.0,0.9783445801981979,4.0
1.0,1.0,5.0,3.0,5.0,2.0,5.0,0.9872887545693522,5.0
3.0,4.0,3.0,1.0,3.0,1.0,3.0,0.973325122201886,3.0
2.0,3.0,3.0,2.0,4.0,1.0,2.0,0.9772145036855729,2.0
1.0,1.0,5.0,3.0,5.0,3.0,5.0,0.9864567967906416,5.0
1.0,2.0,4.0,1.0,5.0,1.0,3.0,0.9904476191775684,3.0
2.0,2.0,4.0,2.0,5.0,2.0,1.0,0.9828034407913995,1.0
1.0,1.0,5.0,5.0,2.0,5.0,3.0,0.9294751048295803,3.0
3.0,4.0,2.0,1.0,3.0,1.0,1.0,0.9726249242205038,1.0
4.0,5.0,2.0,1.0,5.0,1.0,3.0,0.9337791862844503,3.0
2.0,3.0,3.0,1.0,4.0,1.0,1.0,0.9854538644431667,1.0
2.0,2.0,4.0,2.0,5.0,2.0,2.0,0.9793248592891327,2.0
2.0,3.0,4.0,3.0,3.0,2.0,2.0,0.9696262944906682,2.0
2.0,2.0,4.0,2.0,4.0,2.0,2.0,0.9828846691638349,2.0
1.0,1.0,5.0,2.0,5.0,2.0,5.0,0.9824442887083904,5.0
2.0,3.0,4.0,2.0,4.0,1.0,4.0,0.9773584188417773,4.0
2.0,3.0,3.0,1.0,5.0,1.0,6.0,0.9820757759409914,6.0
2.0,3.0,4.0,1.0,5.0,1.0,1.0,0.9710880134028147,1.0
3.0,4.0,2.0,1.0,3.0,1.0,5.0,0.9850776767448688,5.0
2.0,3.0,3.0,4.0,5.0,3.0,5.0,0.9790944117790314,5.0
2.0,2.0,4.0,3.0,4.0,3.0,6.0,0.9842710617946052,6.0
3.0,3.0,3.0,1.0,4.0,1.0,3.0,0.9766820817838155,3.0
2.0,3.0,3.0,2.0,4.0,2.0,1.0,0.9797033501502154,1.0
2.0,3.0,3.0,2.0,4.0,1.0,5.0,0.9784575774030427,5.0
2.0,2.0,4.0,3.0,4.0,2.0,3.0,0.9824518351051614,3.0
2.0,2.0,4.0,2.0,5.0,1.0,1.0,0.9800290108597661,1.0
1.0,2.0,4.0,2.0,5.0,1.0,3.0,0.9809281176577893,3.0
2.0,3.0,3.0,2.0,4.0,1.0,3.0,0.9768577130613221,3.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9854873047698804,1.0
1.0,1.0,5.0,2.0,5.0,2.0,3.0,0.9773728346553163,3.0
1.0,2.0,4.0,3.0,5.0,2.0,6.0,0.9791842933422161,6.0
2.0,3.0,3.0,1.0,5.0,1.0,6.0,0.9796648369878752,6.0
3.0,4.0,3.0,1.0,3.0,1.0,3.0,0.9777046197602763,3.0
1.0,1.0,5.0,2.0,5.0,1.0,6.0,0.9779209109094512,6.0
2.0,3.0,4.0,1.0,4.0,1.0,3.0,0.9730285368777962,3.0
1.0,2.0,4.0,2.0,5.0,1.0,3.0,0.9790353142783668,3.0
2.0,3.0,3.0,3.0,3.0,2.0,3.0,0.9825723132207996,3.0
1.0,1.0,5.0,3.0,4.0,2.0,1.0,0.9809941230880949,1.0
1.0,1.0,5.0,3.0,5.0,2.0,4.0,0.9861020336356612,4.0
2.0,2.0,4.0,2.0,4.0,2.0,2.0,0.9857056617319139,2.0
1.0,2.0,5.0,1.0,5.0,1.0,4.0,0.9795773548878952,4.0
2.0,3.0,4.0,2.0,4.0,1.0,2.0,0.9730114564755715,2.0
1.0,1.0,5.0,3.0,5.0,3.0,1.0,0.9810242161433946,1.0
2.0,2.0,4.0,3.0,3.0,2.0,5.0,0.9802261891408945,5.0
1.0,1.0,5.0,3.0,4.0,2.0,1.0,0.9791761069383331,1.0
2.0,3.0,3.0,1.0,5.0,1.0,2.0,0.9741684986221544,2.0
1.0,1.0,5.0,3.0,5.0,2.0,4.0,0.9883551257241578,4.0
2.0,2.0,4.0,2.0,5.0,1.0,3.0,0.9776749516841355,3.0
1.0,2.0,4.0,2.0,4.0,2.0,1.0,0.9823010403451757,1.0
3.0,4.0,3.0,1.0,5.0,1.0,3.0,0.9756324978724732,3.0
1.0,1.0,5.0,1.0,5.0,1.0,4.0,0.9790287127434272,4.0
3.0,4.0,2.0,1.0,3.0,1.0,4.0,0.9746357556901205,4.0
1.0,1.0,5.0,2.0,5.0,1.0,1.0,0.9816740386661631,1.0
2.0,3.0,3.0,2.0,4.0,2.0,1.0,0.9749200363200445,1.0
4.0,5.0,2.0,1.0,3.0,1.0,3.0,0.967283805428998,3.0
2.0,3.0,3.0,2.0,4.0,1.0,1.0,0.9786445827990126,1.0
1.0,1.0,5.0,5.0,3.0,5.0,1.0,0.9533795922766835,1.0
2.0,2.0,4.0,2.0,4.0,2.0,4.0,0.9879658224199177,4.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,0.98624760699403,1.0
3.0,4.0,3.0,1.0,3.0,1.0,4.0,0.9721656864556694,4.0
3.0,4.0,2.0,1.0,4.0,1.0,4.0,0.9764311074720362,4.0
1.0,1.0,5.0,4.0,4.0,3.0,3.0,0.981255628943684,3.0
1.0,1.0,5.0,4.0,4.0,3.0,3.0,0.9721624813660126,3.0
2.0,3.0,4.0,4.0,4.0,3.0,5.0,0.9738208777587788,5.0
4.0,5.0,2.0,1.0,2.0,1.0,1.0,0.9691101087620594,1.0
1.0,1.0,5.0,2.0,5.0,1.0,3.0,0.9842700930017679,3.0
2.0,2.0,4.0,1.0,5.0,1.0,3.0,0.9895128699160339,3.0
2.0,2.0,4.0,2.0,5.0,1.0,1.0,0.979047650124418,1.0
1.0,1.0,5.0,3.0,5.0,2.0,5.0,0.9833484409107004,5.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9906180908509495,1.0
1.0,1.0,5.0,4.0,5.0,4.0,1.0,0.9808146787013312,1.0
1.0,1.0,5.0,3.0,5.0,3.0,3.0,0.9807723891697544,3.0
2.0,3.0,3.0,2.0,3.0,2.0,1.0,0.9861607947079395,1.0
2.0,3.0,4.0,1.0,5.0,1.0,3.0,0.9712815912946954,3.0
1.0,2.0,4.0,2.0,5.0,2.0,1.0,0.9798067791121858,1.0
2.0,3.0,3.0,3.0,3.0,2.0,3.0,0.9803582158784971,3.0
3.0,4.0,3.0,1.0,4.0,1.0,1.0,0.9736630172511553,1.0
1.0,1.0,5.0,4.0,3.0,4.0,1.0,0.9769414388706601,1.0
1.0,2.0,4.0,4.0,3.0,3.0,1.0,0.9801041874944745,1.0
1.0,1.0,5.0,4.0,4.0,3.0,3.0,0.9801598345772451,3.0
2.0,2.0,4.0,1.0,5.0,1.0,2.0,0.9898428260088568,2.0
3.0,3.0,3.0,1.0,4.0,1.0,1.0,0.982400050611953,1.0
4.0,4.0,2.0,1.0,2.0,1.0,3.0,0.9557789127765268,3.0
1.0,1.0,5.0,3.0,4.0,2.0,1.0,0.9832809554369675,1.0
2.0,2.0,4.0,4.0,3.0,3.0,3.0,0.9757224486623842,3.0
1.0,2.0,4.0,4.0,3.0,3.0,3.0,0.9811485395980655,3.0
2.0,2.0,4.0,3.0,4.0,2.0,1.0,0.9849428318393959,1.0
3.0,4.0,2.0,1.0,3.0,1.0,3.0,0.9839952961360601,3.0
2.0,3.0,3.0,2.0,4.0,1.0,3.0,0.9769146499689784,3.0
1.0,1.0,5.0,4.0,3.0,4.0,1.0,0.9813109148182896,1.0
1.0,1.0,5.0,3.0,5.0,3.0,5.0,0.9771458818109343,5.0
1.0,1.0,5.0,3.0,5.0,3.0,1.0,0.9709221620143268,1.0
2.0,3.0,3.0,1.0,5.0,1.0,4.0,0.9881279317959708,4.0
1.0,2.0,4.0,2.0,4.0,2.0,1.0,0.9840786207532282,1.0
2.0,3.0,4.0,2.0,4.0,2.0,3.0,0.976649582149449,3.0
2.0,2.0,4.0,2.0,5.0,1.0,1.0,0.9836700801349794,1.0
1.0,1.0,5.0,4.0,4.0,3.0,3.0,0.9801779667727545,3.0
2.0,3.0,4.0,2.0,4.0,2.0,3.0,0.978655829213015,3.0
1.0,1.0,5.0,3.0,5.0,2.0,4.0,0.9778867501050019,4.0
1.0,1.0,5.0,4.0,4.0,4.0,3.0,0.9841975559596214,3.0
2.0,2.0,4.0,2.0,5.0,1.0,3.0,0.9811848631659711,3.0
2.0,2.0,4.0,2.0,5.0,1.0,1.0,0.9838223359878252,1.0
1.0,2.0,5.0,3.0,4.0,2.0,1.0,0.978943482183109,1.0
1.0,1.0,5.0,3.0,5.0,2.0,4.0,0.977306668317309,4.0
1.0,1.0,5.0,2.0,5.0,2.0,3.0,0.9845371739591346,3.0
1.0,1.0,5.0,4.0,5.0,3.0,5.0,0.9769188606455979,5.0
1.0,1.0,5.0,3.0,4.0,3.0,2.0,0.976452481644726,2.0
1.0,1.0,5.0,5.0,5.0,4.0,4.0,0.9681105034440068,4.0
1.0,1.0,5.0,2.0,5.0,2.0,3.0,0.9848307942428122,3.0
1.0,2.0,4.0,2.0,5.0,2.0,1.0,0.9830197925529132,1.0
1.0,1.0,5.0,2.0,5.0,1.0,1.0,0.9786278298205662,1.0
1.0,1.0,5.0,4.0,4.0,4.0,4.0,0.9766077678904069,4.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9888453709173061,1.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9781281343855055,1.0
3.0,4.0,3.0,2.0,3.0,1.0,1.0,0.9697688767199537,1.0
3.0,4.0,3.0,1.0,4.0,1.0,1.0,0.9736983181428872,1.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,0.9835014578807798,1.0
1.0,1.0,5.0,2.0,5.0,2.0,4.0,0.9781450160847728,4.0
1.0,1.0,5.0,3.0,5.0,3.0,1.0,0.9863457826635849,1.0
2.0,2.0,4.0,3.0,3.0,2.0,2.0,0.9820797805054625,2.0
1.0,1.0,5.0,4.0,3.0,3.0,3.0,0.9806088214000247,3.0
3.0,3.0,3.0,3.0,2.0,2.0,1.0,0.9842449870235381,1.0
1.0,1.0,5.0,4.0,4.0,4.0,3.0,0.9787692688727821,3.0
3.0,4.0,3.0,1.0,4.0,1.0,1.0,0.9779114840249987,1.0
3.0,3.0,3.0,1.0,4.0,1.0,3.0,0.9746744186113652,3.0
2.0,3.0,3.0,1.0,4.0,1.0,3.0,0.9804867913616397,3.0
5.0,5.0,1.0,1.0,3.0,1.0,1.0,0.9582987030590843,1.0
1.0,1.0,5.0,5.0,5.0,5.0,4.0,0.957257904056354,4.0
2.0,2.0,5.0,2.0,5.0,2.0,3.0,0.982316656977157,3.0
1.0,1.0,5.0,3.0,5.0,2.0,5.0,0.9803478751779378,5.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,0.9877006644448746,1.0
1.0,2.0,4.0,5.0,4.0,5.0,6.0,0.9784830479397655,6.0
2.0,2.0,4.0,2.0,4.0,1.0,1.0,0.9844583962939328,1.0
1.0,2.0,4.0,2.0,5.0,1.0,3.0,0.9848153751735419,3.0
1.0,1.0,5.0,5.0,4.0,4.0,3.0,0.9519302126843424,3.0
1.0,1.0,5.0,2.0,5.0,2.0,2.0,0.9805708649506363,2.0
1.0,1.0,5.0,3.0,5.0,3.0,3.0,0.9817877238613677,3.0
1.0,1.0,5.0,2.0,5.0,1.0,1.0,0.9831860643134968,1.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9773439728787479,1.0
1.0,1.0,5.0,4.0,3.0,4.0,1.0,0.973277937850587,1.0
3.0,4.0,3.0,1.0,5.0,1.0,3.0,0.9698291171979523,3.0
1.0,1.0,5.0,3.0,4.0,3.0,2.0,0.9799476186412135,2.0
2.0,2.0,4.0,2.0,4.0,2.0,3.0,0.9819149144780827,3.0
1.0,2.0,4.0,2.0,5.0,1.0,3.0,0.9831298460306453,3.0
1.0,1.0,5.0,3.0,4.0,3.0,1.0,0.9854866917453069,1.0
2.0,2.0,4.0,2.0,5.0,1.0,1.0,0.9855980298992828,1.0
1.0,1.0,5.0,4.0,4.0,4.0,4.0,0.9822758809943031,4.0
2.0,3.0,3.0,1.0,4.0,1.0,2.0,0.9827870791988629,2.0
2.0,3.0,4.0,2.0,4.0,1.0,1.0,0.9711772110588772,1.0
1.0,1.0,5.0,2.0,5.0,1.0,1.0,0.9843988998139981,1.0
2.0,2.0,4.0,2.0,4.0,2.0,4.0,0.9879051392538549,4.0
2.0,2.0,4.0,3.0,3.0,2.0,3.0,0.9808579558865943,3.0
1.0,2.0,4.0,2.0,4.0,2.0,3.0,0.986086076668107,3.0
1.0,1.0,5.0,4.0,5.0,4.0,5.0,0.9800475231427226,5.0
2.0,2.0,4.0,2.0,4.0,2.0,3.0,0.984609456407972,3.0
1.0,2.0,5.0,3.0,4.0,3.0,3.0,0.9792727543815534,3.0
1.0,1.0,5.0,3.0,4.0,3.0,3.0,0.9802660960485547,3.0
2.0,3.0,3.0,2.0,4.0,1.0,3.0,0.983963697285329,3.0
3.0,4.0,3.0,3.0,2.0,2.0,5.0,0.9697662899602905,5.0
1.0,1.0,5.0,2.0,5.0,1.0,2.0,0.984816601905087,2.0
4.0,5.0,1.0,1.0,3.0,1.0,3.0,0.9667791568636294,3.0
1.0,1.0,5.0,2.0,5.0,2.0,4.0,0.9813894285847323,4.0
1.0,1.0,5.0,3.0,5.0,2.0,3.0,0.9861541029886445,3.0
1.0,1.0,5.0,1.0,5.0,1.0,6.0,0.982761444025901,6.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9886620587793601,1.0
1.0,2.0,5.0,3.0,5.0,2.0,3.0,0.9802767024678763,3.0
4.0,4.0,2.0,1.0,3.0,1.0,1.0,0.964442656798009,1.0
1.0,1.0,5.0,2.0,5.0,2.0,1.0,0.9845101858651437,1.0
1.0,1.0,5.0,2.0,5.0,2.0,3.0,0.9783525984609507,3.0
1.0,2.0,4.0,3.0,3.0,3.0,3.0,0.976418718246191,3.0
1.0,2.0,4.0,2.0,5.0,2.0,1.0,0.9796424853346096,1.0
2.0,3.0,3.0,1.0,4.0,1.0,2.0,0.9837354216904989,2.0
1.0,2.0,5.0,3.0,4.0,2.0,3.0,0.9783190985906698,3.0
1.0,1.0,5.0,3.0,5.0,2.0,2.0,0.9769795909646192,2.0
1.0,1.0,5.0,2.0,5.0,2.0,6.0,0.9849549257333589,6.0
1.0,1.0,5.0,3.0,5.0,2.0,1.0,0.9799857417561799,1.0
2.0,3.0,4.0,2.0,5.0,1.0,1.0,0.976306076282484,1.0
